,id,size,header_position,name,value,flag,time
19200,5,8,46,P1,2974.7410043065192,0,2023-11-11 14:14:30.536000
19201,6,8,53,P2,1580.6962978163715,0,2023-11-11 14:14:21.537000
19202,6,8,53,P2,1580.6949387972122,0,2023-11-11 14:14:22.537000
19203,6,8,53,P2,1580.6935399951446,0,2023-11-11 14:14:23.537000
19204,6,8,53,P2,1580.6921433720822,0,2023-11-11 14:14:24.538000
19205,6,8,53,P2,1580.6907618052971,0,2023-11-11 14:14:25.536000
19206,6,8,53,P2,1580.6894735008652,0,2023-11-11 14:14:26.537000
19207,6,8,53,P2,1580.688097370945,0,2023-11-11 14:14:27.537000
19208,6,8,53,P2,1580.6867042860383,0,2023-11-11 14:14:28.537000
19209,6,8,53,P2,1580.6852730276048,0,2023-11-11 14:14:29.537000
19210,6,8,53,P2,1580.683944226275,0,2023-11-11 14:14:30.536000
19211,7,8,60,P3,130.16135939309996,0,2023-11-11 14:14:21.537000
19212,7,8,60,P3,130.16136046387112,0,2023-11-11 14:14:22.537000
19213,7,8,60,P3,130.1613507368909,0,2023-11-11 14:14:23.537000
19214,7,8,60,P3,130.16126688818292,0,2023-11-11 14:14:24.538000
19215,7,8,60,P3,130.1612233139301,0,2023-11-11 14:14:25.536000
19216,7,8,60,P3,130.1612163076159,0,2023-11-11 14:14:26.537000
19217,7,8,60,P3,130.16114379233272,0,2023-11-11 14:14:27.537000
19218,7,8,60,P3,130.16112872382186,0,2023-11-11 14:14:28.538000
19219,7,8,60,P3,130.16101578501838,0,2023-11-11 14:14:29.537000
19220,7,8,60,P3,130.16099666680935,0,2023-11-11 14:14:30.536000
19221,2,8,25,ActTime2,1.0209437897898052e+180,0,2023-11-11 14:14:31.364000
19222,3,8,32,F1,507.1403123631033,0,2023-11-11 14:14:30.536000
19223,4,8,39,F2,505.780163735197,0,2023-11-11 14:14:30.536000
19224,5,8,46,P1,2974.7410043065192,0,2023-11-11 14:14:30.536000
19225,6,8,53,P2,1580.683944226275,0,2023-11-11 14:14:30.536000
19226,7,8,60,P3,130.16099666680935,0,2023-11-11 14:14:30.536000
19227,1,8,12,ActTime,1.0209487364280264e+180,0,2023-11-11 14:14:41.368000
19228,3,8,32,F1,507.1172228265186,0,2023-11-11 14:14:31.536000
19229,3,8,32,F1,507.1038208859924,0,2023-11-11 14:14:32.537000
19230,3,8,32,F1,507.0948247581004,0,2023-11-11 14:14:33.536000
19231,3,8,32,F1,507.0846423092081,0,2023-11-11 14:14:34.538000
19232,3,8,32,F1,507.1053329724889,0,2023-11-11 14:14:35.537000
19233,3,8,32,F1,507.1602260957458,0,2023-11-11 14:14:36.537000
19234,3,8,32,F1,507.1534409639072,0,2023-11-11 14:14:37.538000
19235,3,8,32,F1,507.2107003586604,0,2023-11-11 14:14:38.539000
19236,3,8,32,F1,507.2448115265895,0,2023-11-11 14:14:39.538000
19237,3,8,32,F1,507.232605583531,0,2023-11-11 14:14:40.537000
19238,4,8,39,F2,505.8507546642998,0,2023-11-11 14:14:31.537000
19239,4,8,39,F2,505.7843468993262,0,2023-11-11 14:14:32.537000
19240,4,8,39,F2,505.79830697559714,0,2023-11-11 14:14:33.537000
19241,4,8,39,F2,505.82008874779154,0,2023-11-11 14:14:34.538000
19242,4,8,39,F2,505.8051464221693,0,2023-11-11 14:14:35.537000
19243,4,8,39,F2,505.8219152399989,0,2023-11-11 14:14:36.538000
19244,4,8,39,F2,505.8422426518692,0,2023-11-11 14:14:37.538000
19245,4,8,39,F2,505.84089511878886,0,2023-11-11 14:14:38.539000
19246,4,8,39,F2,505.83230380813785,0,2023-11-11 14:14:39.539000
19247,4,8,39,F2,505.838284324308,0,2023-11-11 14:14:40.538000
19248,5,8,46,P1,2974.741082965267,0,2023-11-11 14:14:31.537000
19249,5,8,46,P1,2974.741000173409,0,2023-11-11 14:14:32.537000
19250,5,8,46,P1,2974.7410572880663,0,2023-11-11 14:14:33.536000
19251,5,8,46,P1,2974.740989403585,0,2023-11-11 14:14:34.538000
19252,5,8,46,P1,2974.741045196287,0,2023-11-11 14:14:35.537000
19253,5,8,46,P1,2974.740968453904,0,2023-11-11 14:14:36.537000
19254,5,8,46,P1,2974.7409616538807,0,2023-11-11 14:14:37.538000
19255,5,8,46,P1,2974.7409469174017,0,2023-11-11 14:14:38.539000
19256,5,8,46,P1,2974.740421655553,0,2023-11-11 14:14:39.538000
19257,5,8,46,P1,2974.690250032676,0,2023-11-11 14:14:40.538000
19258,6,8,53,P2,1580.6825423148791,0,2023-11-11 14:14:31.537000
19259,6,8,53,P2,1580.6812109789273,0,2023-11-11 14:14:32.537000
19260,6,8,53,P2,1580.6798578638404,0,2023-11-11 14:14:33.536000
19261,6,8,53,P2,1580.6785001985706,0,2023-11-11 14:14:34.538000
19262,6,8,53,P2,1580.6770950075943,0,2023-11-11 14:14:35.537000
19263,6,8,53,P2,1580.6756808835787,0,2023-11-11 14:14:36.537000
19264,6,8,53,P2,1580.6743377443438,0,2023-11-11 14:14:37.538000
19265,6,8,53,P2,1580.6730261510404,0,2023-11-11 14:14:38.539000
19266,6,8,53,P2,1580.6716178579345,0,2023-11-11 14:14:39.539000
19267,6,8,53,P2,1580.6701982235638,0,2023-11-11 14:14:40.538000
19268,7,8,60,P3,130.16094159177493,0,2023-11-11 14:14:31.537000
19269,7,8,60,P3,130.16089849518175,0,2023-11-11 14:14:32.537000
19270,7,8,60,P3,130.16090832460233,0,2023-11-11 14:14:33.537000
19271,7,8,60,P3,130.1608593386077,0,2023-11-11 14:14:34.538000
19272,7,8,60,P3,130.16081634537417,0,2023-11-11 14:14:35.537000
19273,7,8,60,P3,130.16075598073033,0,2023-11-11 14:14:36.538000
19274,7,8,60,P3,130.16077702696785,0,2023-11-11 14:14:37.538000
19275,7,8,60,P3,130.16073825029216,0,2023-11-11 14:14:38.539000
19276,7,8,60,P3,130.16067530595112,0,2023-11-11 14:14:39.539000
19277,7,8,60,P3,130.16062513271626,0,2023-11-11 14:14:40.538000
19278,2,8,25,ActTime2,1.0209487364280264e+180,0,2023-11-11 14:14:41.368000
19279,3,8,32,F1,507.232605583531,0,2023-11-11 14:14:40.537000
19280,4,8,39,F2,505.838284324308,0,2023-11-11 14:14:40.538000
19281,5,8,46,P1,2974.690250032676,0,2023-11-11 14:14:40.538000
19282,6,8,53,P2,1580.6701982235638,0,2023-11-11 14:14:40.538000
19283,7,8,60,P3,130.16062513271626,0,2023-11-11 14:14:40.538000
19284,1,8,12,ActTime,1.0209536830888912e+180,0,2023-11-11 14:14:51.375000
19285,3,8,32,F1,507.323807697826,0,2023-11-11 14:14:41.537000
19286,3,8,32,F1,507.32076376447895,0,2023-11-11 14:14:42.537000
19287,3,8,32,F1,507.3460885566636,0,2023-11-11 14:14:43.537000
19288,3,8,32,F1,507.4633607117689,0,2023-11-11 14:14:44.536000
19289,3,8,32,F1,507.4411648430073,0,2023-11-11 14:14:45.538000
19290,3,8,32,F1,507.39473579149205,0,2023-11-11 14:14:46.536000
19291,3,8,32,F1,507.4554968848235,0,2023-11-11 14:14:47.538000
19292,3,8,32,F1,507.436193112627,0,2023-11-11 14:14:48.538000
19293,3,8,32,F1,507.49691974498336,0,2023-11-11 14:14:49.537000
19294,3,8,32,F1,507.5138056463568,0,2023-11-11 14:14:50.537000
19295,4,8,39,F2,505.7734974039334,0,2023-11-11 14:14:41.538000
19296,4,8,39,F2,505.7720221376585,0,2023-11-11 14:14:42.537000
19297,4,8,39,F2,505.8293917527532,0,2023-11-11 14:14:43.538000
19298,4,8,39,F2,505.8502825573082,0,2023-11-11 14:14:44.537000
19299,4,8,39,F2,505.8279249850871,0,2023-11-11 14:14:45.538000
19300,4,8,39,F2,505.82208517002135,0,2023-11-11 14:14:46.537000
19301,4,8,39,F2,505.78769693273193,0,2023-11-11 14:14:47.538000
19302,4,8,39,F2,505.8551455666101,0,2023-11-11 14:14:48.538000
19303,4,8,39,F2,505.7997424405551,0,2023-11-11 14:14:49.537000
19304,4,8,39,F2,505.8156961636561,0,2023-11-11 14:14:50.537000
19305,5,8,46,P1,2974.6919163754574,0,2023-11-11 14:14:41.537000
19306,5,8,46,P1,2974.6935313478084,0,2023-11-11 14:14:42.537000
19307,5,8,46,P1,2974.739131479169,0,2023-11-11 14:14:43.537000
19308,5,8,46,P1,2974.7387062790303,0,2023-11-11 14:14:44.536000
19309,5,8,46,P1,2974.738946753228,0,2023-11-11 14:14:45.538000
19310,5,8,46,P1,2974.7385847070614,0,2023-11-11 14:14:46.537000
19311,5,8,46,P1,2974.738792726529,0,2023-11-11 14:14:47.538000
19312,5,8,46,P1,2974.738407618774,0,2023-11-11 14:14:48.538000
19313,5,8,46,P1,2974.738596713245,0,2023-11-11 14:14:49.537000
19314,5,8,46,P1,2974.7767678983564,0,2023-11-11 14:14:50.537000
19315,6,8,53,P2,1580.6688625517843,0,2023-11-11 14:14:41.537000
19316,6,8,53,P2,1580.6675506498557,0,2023-11-11 14:14:42.537000
19317,6,8,53,P2,1580.666154877777,0,2023-11-11 14:14:43.538000
19318,6,8,53,P2,1580.6647893941704,0,2023-11-11 14:14:44.536000
19319,6,8,53,P2,1580.6633445425086,0,2023-11-11 14:14:45.538000
19320,6,8,53,P2,1580.662047418059,0,2023-11-11 14:14:46.537000
19321,6,8,53,P2,1580.6606643491034,0,2023-11-11 14:14:47.538000
19322,6,8,53,P2,1580.6592747411153,0,2023-11-11 14:14:48.538000
19323,6,8,53,P2,1580.6579095835325,0,2023-11-11 14:14:49.537000
19324,6,8,53,P2,1580.6565277056866,0,2023-11-11 14:14:50.537000
19325,7,8,60,P3,130.16052032703828,0,2023-11-11 14:14:41.537000
19326,7,8,60,P3,130.1605288339988,0,2023-11-11 14:14:42.537000
19327,7,8,60,P3,130.16049468650843,0,2023-11-11 14:14:43.538000
19328,7,8,60,P3,130.16046442322116,0,2023-11-11 14:14:44.537000
19329,7,8,60,P3,130.16035936380084,0,2023-11-11 14:14:45.538000
19330,7,8,60,P3,130.16031644956317,0,2023-11-11 14:14:46.537000
19331,7,8,60,P3,130.16027738757754,0,2023-11-11 14:14:47.538000
19332,7,8,60,P3,130.16025707424748,0,2023-11-11 14:14:48.538000
19333,7,8,60,P3,130.16028461451833,0,2023-11-11 14:14:49.537000
19334,7,8,60,P3,130.1602427773112,0,2023-11-11 14:14:50.537000
19335,2,8,25,ActTime2,1.0209536830964392e+180,0,2023-11-11 14:14:51.376000
19336,3,8,32,F1,507.5138056463568,0,2023-11-11 14:14:50.537000
19337,4,8,39,F2,505.8156961636561,0,2023-11-11 14:14:50.537000
19338,5,8,46,P1,2974.7767678983564,0,2023-11-11 14:14:50.537000
19339,6,8,53,P2,1580.6565277056866,0,2023-11-11 14:14:50.537000
19340,7,8,60,P3,130.1602427773112,0,2023-11-11 14:14:50.537000
19341,1,8,12,ActTime,1.0209586297648519e+180,0,2023-11-11 14:15:01.384000
19342,3,8,32,F1,507.4593801508272,0,2023-11-11 14:14:51.537000
19343,3,8,32,F1,507.4333642101789,0,2023-11-11 14:14:52.537000
19344,3,8,32,F1,507.5008159140378,0,2023-11-11 14:14:53.537000
19345,3,8,32,F1,507.43408506827245,0,2023-11-11 14:14:54.537000
19346,3,8,32,F1,507.4582113525024,0,2023-11-11 14:14:55.537000
19347,3,8,32,F1,507.4555189112624,0,2023-11-11 14:14:56.537000
19348,3,8,32,F1,507.4410333612132,0,2023-11-11 14:14:57.536000
19349,3,8,32,F1,507.522959440806,0,2023-11-11 14:14:58.537000
19350,3,8,32,F1,507.4827956242549,0,2023-11-11 14:14:59.538000
19351,3,8,32,F1,507.4919877008936,0,2023-11-11 14:15:00.537000
19352,4,8,39,F2,505.8371829640114,0,2023-11-11 14:14:51.537000
19353,4,8,39,F2,505.81393399734304,0,2023-11-11 14:14:52.537000
19354,4,8,39,F2,505.8437665833073,0,2023-11-11 14:14:53.538000
19355,4,8,39,F2,505.8120529542181,0,2023-11-11 14:14:54.537000
19356,4,8,39,F2,505.76529485477766,0,2023-11-11 14:14:55.538000
19357,4,8,39,F2,505.80949354601046,0,2023-11-11 14:14:56.537000
19358,4,8,39,F2,505.8352981612591,0,2023-11-11 14:14:57.537000
19359,4,8,39,F2,505.8220942476324,0,2023-11-11 14:14:58.537000
19360,4,8,39,F2,505.8080595977562,0,2023-11-11 14:14:59.538000
19361,4,8,39,F2,505.8582541059027,0,2023-11-11 14:15:00.537000
19362,5,8,46,P1,2974.7768842211995,0,2023-11-11 14:14:51.537000
19363,5,8,46,P1,2974.738832115576,0,2023-11-11 14:14:52.537000
19364,5,8,46,P1,2974.738978869443,0,2023-11-11 14:14:53.537000
19365,5,8,46,P1,2974.775482129125,0,2023-11-11 14:14:54.537000
19366,5,8,46,P1,2974.775565442745,0,2023-11-11 14:14:55.537000
19367,5,8,46,P1,2974.73923560874,0,2023-11-11 14:14:56.537000
19368,5,8,46,P1,2974.739371852741,0,2023-11-11 14:14:57.536000
19369,5,8,46,P1,2974.774220544325,0,2023-11-11 14:14:58.537000
19370,5,8,46,P1,2974.7743644575585,0,2023-11-11 14:14:59.538000
19371,5,8,46,P1,2974.739694437734,0,2023-11-11 14:15:00.537000
19372,6,8,53,P2,1580.6551240801657,0,2023-11-11 14:14:51.537000
19373,6,8,53,P2,1580.6537572838083,0,2023-11-11 14:14:52.537000
19374,6,8,53,P2,1580.652407502119,0,2023-11-11 14:14:53.537000
19375,6,8,53,P2,1580.6510467529142,0,2023-11-11 14:14:54.537000
19376,6,8,53,P2,1580.6497135476548,0,2023-11-11 14:14:55.537000
19377,6,8,53,P2,1580.6483339301,0,2023-11-11 14:14:56.537000
19378,6,8,53,P2,1580.6469483447547,0,2023-11-11 14:14:57.536000
19379,6,8,53,P2,1580.6455723931033,0,2023-11-11 14:14:58.537000
19380,6,8,53,P2,1580.6442022217211,0,2023-11-11 14:14:59.538000
19381,6,8,53,P2,1580.642839729328,0,2023-11-11 14:15:00.537000
19382,7,8,60,P3,130.16016070622777,0,2023-11-11 14:14:51.537000
19383,7,8,60,P3,130.1601585937087,0,2023-11-11 14:14:52.537000
19384,7,8,60,P3,130.16003747154292,0,2023-11-11 14:14:53.537000
19385,7,8,60,P3,130.1600301027188,0,2023-11-11 14:14:54.537000
19386,7,8,60,P3,130.1600251986802,0,2023-11-11 14:14:55.538000
19387,7,8,60,P3,130.15998403920008,0,2023-11-11 14:14:56.537000
19388,7,8,60,P3,130.15994043364694,0,2023-11-11 14:14:57.537000
19389,7,8,60,P3,130.1599084147687,0,2023-11-11 14:14:58.537000
19390,7,8,60,P3,130.15978086832104,0,2023-11-11 14:14:59.538000
19391,7,8,60,P3,130.1597424314394,0,2023-11-11 14:15:00.537000
19392,2,8,25,ActTime2,1.0209586297724e+180,0,2023-11-11 14:15:01.385000
19393,3,8,32,F1,507.4919877008936,0,2023-11-11 14:15:00.537000
19394,4,8,39,F2,505.8582541059027,0,2023-11-11 14:15:00.537000
19395,5,8,46,P1,2974.739694437734,0,2023-11-11 14:15:00.537000
19396,6,8,53,P2,1580.642839729328,0,2023-11-11 14:15:00.537000
19397,7,8,60,P3,130.1597424314394,0,2023-11-11 14:15:00.537000
19398,1,8,12,ActTime,1.0209635764106212e+180,0,2023-11-11 14:15:11.389000
19399,3,8,32,F1,507.458064539726,0,2023-11-11 14:15:01.536000
19400,3,8,32,F1,507.5211005118459,0,2023-11-11 14:15:02.537000
19401,3,8,32,F1,507.5766083357463,0,2023-11-11 14:15:03.538000
19402,3,8,32,F1,507.6045753805838,0,2023-11-11 14:15:04.537000
19403,3,8,32,F1,507.5809611245063,0,2023-11-11 14:15:05.536000
19404,3,8,32,F1,507.6107183656025,0,2023-11-11 14:15:06.538000
19405,3,8,32,F1,507.63109466635535,0,2023-11-11 14:15:07.537000
19406,3,8,32,F1,507.6588248066254,0,2023-11-11 14:15:08.538000
19407,3,8,32,F1,507.6459395748976,0,2023-11-11 14:15:09.537000
19408,3,8,32,F1,507.6790005639469,0,2023-11-11 14:15:10.538000
19409,4,8,39,F2,505.8482005878562,0,2023-11-11 14:15:01.536000
19410,4,8,39,F2,505.7660171460406,0,2023-11-11 14:15:02.537000
19411,4,8,39,F2,505.8365297977976,0,2023-11-11 14:15:03.538000
19412,4,8,39,F2,505.7801648985938,0,2023-11-11 14:15:04.538000
19413,4,8,39,F2,505.8367201680389,0,2023-11-11 14:15:05.537000
19414,4,8,39,F2,505.8379541009637,0,2023-11-11 14:15:06.538000
19415,4,8,39,F2,505.7866171626301,0,2023-11-11 14:15:07.538000
19416,4,8,39,F2,505.7560624664228,0,2023-11-11 14:15:08.538000
19417,4,8,39,F2,505.8315946089065,0,2023-11-11 14:15:09.537000
19418,4,8,39,F2,505.7696061628061,0,2023-11-11 14:15:10.538000
19419,5,8,46,P1,2974.739828342294,0,2023-11-11 14:15:01.536000
19420,5,8,46,P1,2974.7403745051565,0,2023-11-11 14:15:02.537000
19421,5,8,46,P1,2974.676693850617,0,2023-11-11 14:15:03.538000
19422,5,8,46,P1,2974.646940147704,0,2023-11-11 14:15:04.537000
19423,5,8,46,P1,2974.706963348732,0,2023-11-11 14:15:05.537000
19424,5,8,46,P1,2974.7645426294653,0,2023-11-11 14:15:06.538000
19425,5,8,46,P1,2974.7647390722645,0,2023-11-11 14:15:07.538000
19426,5,8,46,P1,2974.7102620649807,0,2023-11-11 14:15:08.538000
19427,5,8,46,P1,2974.6574123973764,0,2023-11-11 14:15:09.537000
19428,5,8,46,P1,2974.7094522937136,0,2023-11-11 14:15:10.538000
19429,6,8,53,P2,1580.6414563424323,0,2023-11-11 14:15:01.536000
19430,6,8,53,P2,1580.6400888426026,0,2023-11-11 14:15:02.537000
19431,6,8,53,P2,1580.6386983707337,0,2023-11-11 14:15:03.538000
19432,6,8,53,P2,1580.637360710607,0,2023-11-11 14:15:04.537000
19433,6,8,53,P2,1580.6359583791043,0,2023-11-11 14:15:05.537000
19434,6,8,53,P2,1580.6346337241976,0,2023-11-11 14:15:06.538000
19435,6,8,53,P2,1580.6332376426558,0,2023-11-11 14:15:07.538000
19436,6,8,53,P2,1580.6318758462007,0,2023-11-11 14:15:08.538000
19437,6,8,53,P2,1580.6733749181055,0,2023-11-11 14:15:09.537000
19438,6,8,53,P2,1580.6719881010838,0,2023-11-11 14:15:10.538000
19439,7,8,60,P3,130.1597145837326,0,2023-11-11 14:15:01.536000
19440,7,8,60,P3,130.15971523993005,0,2023-11-11 14:15:02.537000
19441,7,8,60,P3,130.15963185104428,0,2023-11-11 14:15:03.538000
19442,7,8,60,P3,130.15965073922243,0,2023-11-11 14:15:04.537000
19443,7,8,60,P3,130.15954802476793,0,2023-11-11 14:15:05.537000
19444,7,8,60,P3,130.1595631335894,0,2023-11-11 14:15:06.538000
19445,7,8,60,P3,130.15954576980042,0,2023-11-11 14:15:07.538000
19446,7,8,60,P3,130.15948485780922,0,2023-11-11 14:15:08.538000
19447,7,8,60,P3,130.15940394589077,0,2023-11-11 14:15:09.537000
19448,7,8,60,P3,130.15939475081927,0,2023-11-11 14:15:10.538000
19449,2,8,25,ActTime2,1.0209635764257168e+180,0,2023-11-11 14:15:11.391000
19450,3,8,32,F1,507.6790005639469,0,2023-11-11 14:15:10.538000
19451,4,8,39,F2,505.7696061628061,0,2023-11-11 14:15:10.538000
19452,5,8,46,P1,2974.7094522937136,0,2023-11-11 14:15:10.538000
19453,6,8,53,P2,1580.6719881010838,0,2023-11-11 14:15:10.538000
19454,7,8,60,P3,130.15939475081927,0,2023-11-11 14:15:10.538000
19455,1,8,12,ActTime,1.0209685230941298e+180,0,2023-11-11 14:15:21.399000
19456,3,8,32,F1,507.7238346081882,0,2023-11-11 14:15:11.537000
19457,3,8,32,F1,507.6628420030235,0,2023-11-11 14:15:12.537000
19458,3,8,32,F1,507.67340399963,0,2023-11-11 14:15:13.536000
19459,3,8,32,F1,507.7426528902672,0,2023-11-11 14:15:14.538000
19460,3,8,32,F1,507.7895175314165,0,2023-11-11 14:15:15.537000
19461,3,8,32,F1,507.733623381853,0,2023-11-11 14:15:16.538000
19462,3,8,32,F1,507.7931843652725,0,2023-11-11 14:15:17.538000
19463,3,8,32,F1,507.7754696476917,0,2023-11-11 14:15:18.537000
19464,3,8,32,F1,507.78631020566223,0,2023-11-11 14:15:19.536000
19465,3,8,32,F1,507.7722343207164,0,2023-11-11 14:15:20.536000
19466,4,8,39,F2,505.8053627953003,0,2023-11-11 14:15:11.537000
19467,4,8,39,F2,505.8267684027281,0,2023-11-11 14:15:12.537000
19468,4,8,39,F2,505.78599677164937,0,2023-11-11 14:15:13.537000
19469,4,8,39,F2,505.8096294081216,0,2023-11-11 14:15:14.539000
19470,4,8,39,F2,505.81169109454544,0,2023-11-11 14:15:15.537000
19471,4,8,39,F2,505.8132088247977,0,2023-11-11 14:15:16.538000
19472,4,8,39,F2,505.8488960382804,0,2023-11-11 14:15:17.538000
19473,4,8,39,F2,505.7775771068851,0,2023-11-11 14:15:18.537000
19474,4,8,39,F2,505.8347737718137,0,2023-11-11 14:15:19.536000
19475,4,8,39,F2,505.8099677112057,0,2023-11-11 14:15:20.537000
19476,5,8,46,P1,2974.759307198668,0,2023-11-11 14:15:11.537000
19477,5,8,46,P1,2974.759742758222,0,2023-11-11 14:15:12.537000
19478,5,8,46,P1,2974.713764446098,0,2023-11-11 14:15:13.536000
19479,5,8,46,P1,2974.6700816049342,0,2023-11-11 14:15:14.538000
19480,5,8,46,P1,2974.6715516124077,0,2023-11-11 14:15:15.537000
19481,5,8,46,P1,2974.713166586855,0,2023-11-11 14:15:16.538000
19482,5,8,46,P1,2974.75265766065,0,2023-11-11 14:15:17.538000
19483,5,8,46,P1,2974.7530643348814,0,2023-11-11 14:15:18.537000
19484,5,8,46,P1,2974.7346137295813,0,2023-11-11 14:15:19.536000
19485,5,8,46,P1,2974.6986018714606,0,2023-11-11 14:15:20.536000
19486,6,8,53,P2,1580.6706644679075,0,2023-11-11 14:15:11.537000
19487,6,8,53,P2,1580.6333386541291,0,2023-11-11 14:15:12.537000
19488,6,8,53,P2,1580.7092940026864,0,2023-11-11 14:15:13.536000
19489,6,8,53,P2,1580.744276908203,0,2023-11-11 14:15:14.538000
19490,6,8,53,P2,1580.8167579299422,0,2023-11-11 14:15:15.537000
19491,6,8,53,P2,1580.8898583624532,0,2023-11-11 14:15:16.538000
19492,6,8,53,P2,1580.9243952418412,0,2023-11-11 14:15:17.538000
19493,6,8,53,P2,1580.9408775569852,0,2023-11-11 14:15:18.537000
19494,6,8,53,P2,1580.9141891343218,0,2023-11-11 14:15:19.536000
19495,6,8,53,P2,1580.888084317948,0,2023-11-11 14:15:20.537000
19496,7,8,60,P3,130.1593789301824,0,2023-11-11 14:15:11.537000
19497,7,8,60,P3,130.15925000257172,0,2023-11-11 14:15:12.537000
19498,7,8,60,P3,130.15928199048122,0,2023-11-11 14:15:13.537000
19499,7,8,60,P3,130.15917041840666,0,2023-11-11 14:15:14.539000
19500,7,8,60,P3,130.15913352897235,0,2023-11-11 14:15:15.537000
19501,7,8,60,P3,130.15916880783504,0,2023-11-11 14:15:16.538000
19502,7,8,60,P3,130.19107992159795,0,2023-11-11 14:15:17.538000
19503,7,8,60,P3,130.19106557024313,0,2023-11-11 14:15:18.537000
19504,7,8,60,P3,130.17637832257768,0,2023-11-11 14:15:19.536000
19505,7,8,60,P3,130.19139816400212,0,2023-11-11 14:15:20.537000
19506,2,8,25,ActTime2,1.0209685230941298e+180,0,2023-11-11 14:15:21.399000
19507,3,8,32,F1,507.7722343207164,0,2023-11-11 14:15:20.536000
19508,4,8,39,F2,505.8099677112057,0,2023-11-11 14:15:20.537000
19509,5,8,46,P1,2974.6986018714606,0,2023-11-11 14:15:20.536000
19510,6,8,53,P2,1580.888084317948,0,2023-11-11 14:15:20.537000
19511,7,8,60,P3,130.19139816400212,0,2023-11-11 14:15:20.537000
19512,1,8,12,ActTime,1.020973469815378e+180,0,2023-11-11 14:15:31.414000
19513,3,8,32,F1,507.7390234237916,0,2023-11-11 14:15:21.538000
19514,3,8,32,F1,507.77824857274,0,2023-11-11 14:15:22.537000
19515,3,8,32,F1,507.74108143469016,0,2023-11-11 14:15:23.537000
19516,3,8,32,F1,507.7991044546405,0,2023-11-11 14:15:24.537000
19517,3,8,32,F1,507.768454306466,0,2023-11-11 14:15:25.538000
19518,3,8,32,F1,507.7760134524231,0,2023-11-11 14:15:26.537000
19519,3,8,32,F1,507.7427827085336,0,2023-11-11 14:15:27.537000
19520,3,8,32,F1,507.8128869690248,0,2023-11-11 14:15:28.538000
19521,3,8,32,F1,507.8222842505927,0,2023-11-11 14:15:29.537000
19522,3,8,32,F1,507.8268775732383,0,2023-11-11 14:15:30.537000
19523,4,8,39,F2,505.8934774834593,0,2023-11-11 14:15:21.539000
19524,4,8,39,F2,505.9085845162896,0,2023-11-11 14:15:22.537000
19525,4,8,39,F2,505.8704759867838,0,2023-11-11 14:15:23.537000
19526,4,8,39,F2,505.9245674779615,0,2023-11-11 14:15:24.538000
19527,4,8,39,F2,505.9235639650722,0,2023-11-11 14:15:25.538000
19528,4,8,39,F2,505.8559671592362,0,2023-11-11 14:15:26.538000
19529,4,8,39,F2,505.8680262184453,0,2023-11-11 14:15:27.537000
19530,4,8,39,F2,505.88960239710326,0,2023-11-11 14:15:28.538000
19531,4,8,39,F2,505.92816551245687,0,2023-11-11 14:15:29.537000
19532,4,8,39,F2,505.9720048992902,0,2023-11-11 14:15:30.537000
19533,5,8,46,P1,2974.6991124506394,0,2023-11-11 14:15:21.538000
19534,5,8,46,P1,2974.733538816462,0,2023-11-11 14:15:22.537000
19535,5,8,46,P1,2974.749983591857,0,2023-11-11 14:15:23.537000
19536,5,8,46,P1,2974.750415843605,0,2023-11-11 14:15:24.537000
19537,5,8,46,P1,2974.736695821256,0,2023-11-11 14:15:25.538000
19538,5,8,46,P1,2974.709717583521,0,2023-11-11 14:15:26.538000
19539,5,8,46,P1,2974.6970226674857,0,2023-11-11 14:15:27.537000
19540,5,8,46,P1,2974.6974566056574,0,2023-11-11 14:15:28.538000
19541,5,8,46,P1,2974.721905460933,0,2023-11-11 14:15:29.537000
19542,5,8,46,P1,2974.745821533978,0,2023-11-11 14:15:30.537000
19543,6,8,53,P2,1580.8763503798132,0,2023-11-11 14:15:21.538000
19544,6,8,53,P2,1580.8923431825183,0,2023-11-11 14:15:22.537000
19545,6,8,53,P2,1580.9247558150216,0,2023-11-11 14:15:23.537000
19546,6,8,53,P2,1580.9713498133829,0,2023-11-11 14:15:24.538000
19547,6,8,53,P2,1581.0555192725035,0,2023-11-11 14:15:25.538000
19548,6,8,53,P2,1581.0804563555653,0,2023-11-11 14:15:26.538000
19549,6,8,53,P2,1581.0922769850172,0,2023-11-11 14:15:27.537000
19550,6,8,53,P2,1581.131282429343,0,2023-11-11 14:15:28.538000
19551,6,8,53,P2,1581.1896589750904,0,2023-11-11 14:15:29.537000
19552,6,8,53,P2,1581.2177167100117,0,2023-11-11 14:15:30.537000
19553,7,8,60,P3,130.19201275744203,0,2023-11-11 14:15:21.538000
19554,7,8,60,P3,130.17797660338633,0,2023-11-11 14:15:22.537000
19555,7,8,60,P3,130.16400609712784,0,2023-11-11 14:15:23.537000
19556,7,8,60,P3,130.1779845035731,0,2023-11-11 14:15:24.538000
19557,7,8,60,P3,130.1916792835413,0,2023-11-11 14:15:25.538000
19558,7,8,60,P3,130.19232691651834,0,2023-11-11 14:15:26.538000
19559,7,8,60,P3,130.1929541170217,0,2023-11-11 14:15:27.537000
19560,7,8,60,P3,130.19359632330725,0,2023-11-11 14:15:28.538000
19561,7,8,60,P3,130.19415957297664,0,2023-11-11 14:15:29.537000
19562,7,8,60,P3,130.19487690561456,0,2023-11-11 14:15:30.537000
