id,size,header_position,name,value,flag,time
5,8,46,P1,2974.74490640067,0,2024-01-13 01:43:16.583000
5,8,46,P1,2974.7448857154027,0,2024-01-13 01:43:17.583000
6,8,53,P2,130.19479774320178,0,2024-01-13 01:43:08.583000
6,8,53,P2,130.19469095949722,0,2024-01-13 01:43:09.583000
6,8,53,P2,130.19465547837186,0,2024-01-13 01:43:10.583000
6,8,53,P2,130.19467105078115,0,2024-01-13 01:43:11.582000
6,8,53,P2,130.19455192474794,0,2024-01-13 01:43:12.583000
6,8,53,P2,130.1945391293873,0,2024-01-13 01:43:13.583000
6,8,53,P2,130.1945021060895,0,2024-01-13 01:43:14.583000
6,8,53,P2,130.19448181245994,0,2024-01-13 01:43:15.582000
6,8,53,P2,130.19443114353993,0,2024-01-13 01:43:16.583000
6,8,53,P2,130.19433472120508,0,2024-01-13 01:43:17.583000
2,8,25,ActTime2,3.70591327152229e+181,0,2024-01-13 01:43:18.274000
3,8,32,F1,507.3447801357306,0,2024-01-13 01:43:17.583000
4,8,39,F2,505.9852408445911,0,2024-01-13 01:43:17.583000
5,8,46,P1,2974.7448857154027,0,2024-01-13 01:43:17.583000
6,8,53,P2,130.19433472120508,0,2024-01-13 01:43:17.583000
1,8,12,ActTime,3.705944930006906e+181,0,2024-01-13 01:43:28.278000
3,8,32,F1,507.3687113132123,0,2024-01-13 01:43:18.583000
3,8,32,F1,507.37273622119517,0,2024-01-13 01:43:19.584000
3,8,32,F1,507.36077597577815,0,2024-01-13 01:43:20.583000
3,8,32,F1,507.29291035851037,0,2024-01-13 01:43:21.583000
3,8,32,F1,507.37229679126705,0,2024-01-13 01:43:22.582000
3,8,32,F1,507.3222804985154,0,2024-01-13 01:43:23.583000
3,8,32,F1,507.30408739293017,0,2024-01-13 01:43:24.583000
3,8,32,F1,507.35048941492386,0,2024-01-13 01:43:25.583000
3,8,32,F1,507.31583384240537,0,2024-01-13 01:43:26.584000
3,8,32,F1,507.36782632011034,0,2024-01-13 01:43:27.583000
4,8,39,F2,506.0381456494668,0,2024-01-13 01:43:18.584000
4,8,39,F2,505.98933082791496,0,2024-01-13 01:43:19.584000
4,8,39,F2,505.9791478170086,0,2024-01-13 01:43:20.583000
4,8,39,F2,505.9955103901971,0,2024-01-13 01:43:21.583000
4,8,39,F2,506.0123246043981,0,2024-01-13 01:43:22.582000
4,8,39,F2,505.98866735650296,0,2024-01-13 01:43:23.583000
4,8,39,F2,506.01972857304617,0,2024-01-13 01:43:24.583000
4,8,39,F2,506.05553321696107,0,2024-01-13 01:43:25.583000
4,8,39,F2,506.02845813847864,0,2024-01-13 01:43:26.585000
4,8,39,F2,506.0555601231853,0,2024-01-13 01:43:27.583000
5,8,46,P1,2974.7448336698826,0,2024-01-13 01:43:18.583000
5,8,46,P1,2974.7448310170594,0,2024-01-13 01:43:19.584000
5,8,46,P1,2974.7448472155334,0,2024-01-13 01:43:20.583000
5,8,46,P1,2974.744776414012,0,2024-01-13 01:43:21.582000
5,8,46,P1,2974.744830643578,0,2024-01-13 01:43:22.582000
5,8,46,P1,2974.744799807334,0,2024-01-13 01:43:23.583000
5,8,46,P1,2974.7448133177304,0,2024-01-13 01:43:24.583000
5,8,46,P1,2974.744763278661,0,2024-01-13 01:43:25.583000
5,8,46,P1,2974.7447738216338,0,2024-01-13 01:43:26.584000
5,8,46,P1,2974.744726388036,0,2024-01-13 01:43:27.583000
6,8,53,P2,130.19431500037652,0,2024-01-13 01:43:18.584000
6,8,53,P2,130.19425566721344,0,2024-01-13 01:43:19.584000
6,8,53,P2,130.19429942917643,0,2024-01-13 01:43:20.583000
6,8,53,P2,130.19420174229344,0,2024-01-13 01:43:21.583000
6,8,53,P2,130.1941470907836,0,2024-01-13 01:43:22.583000
6,8,53,P2,130.19415942870444,0,2024-01-13 01:43:23.583000
6,8,53,P2,130.19406348543825,0,2024-01-13 01:43:24.583000
6,8,53,P2,130.19407856457534,0,2024-01-13 01:43:25.583000
6,8,53,P2,130.19405133515167,0,2024-01-13 01:43:26.585000
6,8,53,P2,130.19395962955494,0,2024-01-13 01:43:27.583000
2,8,25,ActTime2,3.705944930006906e+181,0,2024-01-13 01:43:28.278000
3,8,32,F1,507.36782632011034,0,2024-01-13 01:43:27.583000
4,8,39,F2,506.0555601231853,0,2024-01-13 01:43:27.583000
5,8,46,P1,2974.744726388036,0,2024-01-13 01:43:27.583000
6,8,53,P2,130.19395962955494,0,2024-01-13 01:43:27.583000
1,8,12,ActTime,3.705976588974588e+181,0,2024-01-13 01:43:38.292000
3,8,32,F1,507.37145907028884,0,2024-01-13 01:43:28.583000
3,8,32,F1,507.3404740867173,0,2024-01-13 01:43:29.584000
3,8,32,F1,507.35675281427876,0,2024-01-13 01:43:30.583000
3,8,32,F1,507.28302199286264,0,2024-01-13 01:43:31.584000
3,8,32,F1,507.3192672530965,0,2024-01-13 01:43:32.583000
3,8,32,F1,507.37824417400446,0,2024-01-13 01:43:33.584000
3,8,32,F1,507.2804782667676,0,2024-01-13 01:43:34.583000
3,8,32,F1,507.29414372609557,0,2024-01-13 01:43:35.583000
3,8,32,F1,507.37021233062495,0,2024-01-13 01:43:36.584000
3,8,32,F1,507.3482623776216,0,2024-01-13 01:43:37.583000
4,8,39,F2,506.0067299232023,0,2024-01-13 01:43:28.584000
4,8,39,F2,506.05468870451784,0,2024-01-13 01:43:29.584000
4,8,39,F2,506.04784185800304,0,2024-01-13 01:43:30.583000
4,8,39,F2,505.9720063528852,0,2024-01-13 01:43:31.584000
4,8,39,F2,505.9920267712121,0,2024-01-13 01:43:32.583000
4,8,39,F2,505.9892961398705,0,2024-01-13 01:43:33.584000
4,8,39,F2,506.0361966638849,0,2024-01-13 01:43:34.583000
4,8,39,F2,505.9734764807462,0,2024-01-13 01:43:35.583000
4,8,39,F2,505.981577636681,0,2024-01-13 01:43:36.584000
4,8,39,F2,505.9619312845813,0,2024-01-13 01:43:37.583000
5,8,46,P1,2974.7447757062187,0,2024-01-13 01:43:28.583000
5,8,46,P1,2974.74471637303,0,2024-01-13 01:43:29.584000
5,8,46,P1,2974.744684570952,0,2024-01-13 01:43:30.583000
5,8,46,P1,2974.7447048589397,0,2024-01-13 01:43:31.584000
5,8,46,P1,2974.7447167852233,0,2024-01-13 01:43:32.583000
5,8,46,P1,2974.744641029794,0,2024-01-13 01:43:33.584000
5,8,46,P1,2974.744669862211,0,2024-01-13 01:43:34.583000
5,8,46,P1,2974.744691705862,0,2024-01-13 01:43:35.583000
5,8,46,P1,2974.7446845385143,0,2024-01-13 01:43:36.584000
5,8,46,P1,2974.7446379287594,0,2024-01-13 01:43:37.583000
6,8,53,P2,130.19394349679865,0,2024-01-13 01:43:28.584000
6,8,53,P2,130.1938451125021,0,2024-01-13 01:43:29.584000
6,8,53,P2,130.19386461474298,0,2024-01-13 01:43:30.583000
6,8,53,P2,130.19376330811843,0,2024-01-13 01:43:31.584000
6,8,53,P2,130.19377063961727,0,2024-01-13 01:43:32.583000
6,8,53,P2,130.19367682177287,0,2024-01-13 01:43:33.584000
6,8,53,P2,130.19371775364334,0,2024-01-13 01:43:34.583000
6,8,53,P2,130.19358377745147,0,2024-01-13 01:43:35.583000
6,8,53,P2,130.19360900209827,0,2024-01-13 01:43:36.584000
6,8,53,P2,130.19352277923608,0,2024-01-13 01:43:37.583000
2,8,25,ActTime2,3.705976589022895e+181,0,2024-01-13 01:43:38.293000
3,8,32,F1,507.3482623776216,0,2024-01-13 01:43:37.583000
4,8,39,F2,505.9619312845813,0,2024-01-13 01:43:37.583000
5,8,46,P1,2974.7446379287594,0,2024-01-13 01:43:37.583000
6,8,53,P2,130.19352277923608,0,2024-01-13 01:43:37.583000
1,8,12,ActTime,3.706008247990578e+181,0,2024-01-13 01:43:48.307000
3,8,32,F1,507.33333900872304,0,2024-01-13 01:43:38.584000
3,8,32,F1,507.36925581541584,0,2024-01-13 01:43:39.584000
3,8,32,F1,507.35872908838365,0,2024-01-13 01:43:40.583000
3,8,32,F1,507.30573461840646,0,2024-01-13 01:43:41.582000
3,8,32,F1,507.2804783393391,0,2024-01-13 01:43:42.583000
3,8,32,F1,507.3323708297326,0,2024-01-13 01:43:43.583000
3,8,32,F1,507.3013968759612,0,2024-01-13 01:43:44.584000
3,8,32,F1,507.30327014873336,0,2024-01-13 01:43:45.584000
3,8,32,F1,507.288764184419,0,2024-01-13 01:43:46.583000
3,8,32,F1,507.30260974795004,0,2024-01-13 01:43:47.583000
4,8,39,F2,505.9692353596799,0,2024-01-13 01:43:38.584000
4,8,39,F2,505.96073076363166,0,2024-01-13 01:43:39.584000
4,8,39,F2,506.0534912147878,0,2024-01-13 01:43:40.583000
4,8,39,F2,506.00574290559666,0,2024-01-13 01:43:41.582000
4,8,39,F2,505.9632290608519,0,2024-01-13 01:43:42.583000
4,8,39,F2,506.03663553829483,0,2024-01-13 01:43:43.583000
4,8,39,F2,506.0010926169161,0,2024-01-13 01:43:44.584000
4,8,39,F2,506.03376903396054,0,2024-01-13 01:43:45.584000
4,8,39,F2,506.03057349047754,0,2024-01-13 01:43:46.583000
4,8,39,F2,505.96797963603467,0,2024-01-13 01:43:47.583000
5,8,46,P1,2974.744588441934,0,2024-01-13 01:43:38.584000
5,8,46,P1,2974.7445782113305,0,2024-01-13 01:43:39.584000
5,8,46,P1,2974.7445714118517,0,2024-01-13 01:43:40.583000
5,8,46,P1,2974.744588428543,0,2024-01-13 01:43:41.582000
5,8,46,P1,2974.744542460445,0,2024-01-13 01:43:42.583000
5,8,46,P1,2974.7445883488604,0,2024-01-13 01:43:43.583000
5,8,46,P1,2974.7445183741656,0,2024-01-13 01:43:44.584000
5,8,46,P1,2974.744564806128,0,2024-01-13 01:43:45.584000
5,8,46,P1,2974.7444939561756,0,2024-01-13 01:43:46.583000
5,8,46,P1,2974.7445015123226,0,2024-01-13 01:43:47.583000
6,8,53,P2,130.19346993393188,0,2024-01-13 01:43:38.584000
6,8,53,P2,130.19343151306322,0,2024-01-13 01:43:39.584000
6,8,53,P2,130.1934025685662,0,2024-01-13 01:43:40.583000
6,8,53,P2,130.1934086999945,0,2024-01-13 01:43:41.582000
6,8,53,P2,130.19336793505423,0,2024-01-13 01:43:42.583000
6,8,53,P2,130.19332964267022,0,2024-01-13 01:43:43.583000
6,8,53,P2,130.19324709726558,0,2024-01-13 01:43:44.584000
6,8,53,P2,130.19316529935975,0,2024-01-13 01:43:45.584000
6,8,53,P2,130.1931307410853,0,2024-01-13 01:43:46.583000
6,8,53,P2,130.193154778443,0,2024-01-13 01:43:47.583000
2,8,25,ActTime2,3.7060082480388844e+181,0,2024-01-13 01:43:48.308000
3,8,32,F1,507.30260974795004,0,2024-01-13 01:43:47.583000
4,8,39,F2,505.96797963603467,0,2024-01-13 01:43:47.583000
5,8,46,P1,2974.7445015123226,0,2024-01-13 01:43:47.583000
6,8,53,P2,130.193154778443,0,2024-01-13 01:43:47.583000
1,8,12,ActTime,3.7060399067650334e+181,0,2024-01-13 01:43:58.317000
3,8,32,F1,507.29234973136266,0,2024-01-13 01:43:48.584000
3,8,32,F1,507.34254170896236,0,2024-01-13 01:43:49.584000
3,8,32,F1,507.3346992350754,0,2024-01-13 01:43:50.583000
3,8,32,F1,507.35836210094743,0,2024-01-13 01:43:51.583000
3,8,32,F1,507.323686540164,0,2024-01-13 01:43:52.583000
3,8,32,F1,507.35094567356344,0,2024-01-13 01:43:53.582000
3,8,32,F1,507.3373311289957,0,2024-01-13 01:43:54.584000
3,8,32,F1,507.326446171687,0,2024-01-13 01:43:55.583000
3,8,32,F1,507.3308812423314,0,2024-01-13 01:43:56.583000
3,8,32,F1,507.2832622663329,0,2024-01-13 01:43:57.583000
4,8,39,F2,506.00098979588597,0,2024-01-13 01:43:48.584000
4,8,39,F2,506.01325340597185,0,2024-01-13 01:43:49.584000
4,8,39,F2,505.96035543631325,0,2024-01-13 01:43:50.583000
4,8,39,F2,505.9722907963194,0,2024-01-13 01:43:51.583000
4,8,39,F2,506.0061399691584,0,2024-01-13 01:43:52.583000
4,8,39,F2,505.9649618621192,0,2024-01-13 01:43:53.582000
4,8,39,F2,506.02391914293565,0,2024-01-13 01:43:54.584000
4,8,39,F2,506.0296520719334,0,2024-01-13 01:43:55.583000
4,8,39,F2,505.9639160242821,0,2024-01-13 01:43:56.583000
4,8,39,F2,505.98749877645525,0,2024-01-13 01:43:57.583000
5,8,46,P1,2974.744543915984,0,2024-01-13 01:43:48.584000
5,8,46,P1,2974.744465523723,0,2024-01-13 01:43:49.584000
5,8,46,P1,2974.7445063751265,0,2024-01-13 01:43:50.583000
5,8,46,P1,2974.744500287846,0,2024-01-13 01:43:51.583000
5,8,46,P1,2974.7444980411847,0,2024-01-13 01:43:52.583000
5,8,46,P1,2974.7444754415255,0,2024-01-13 01:43:53.582000
5,8,46,P1,2974.744411018528,0,2024-01-13 01:43:54.584000
5,8,46,P1,2974.744443137233,0,2024-01-13 01:43:55.583000
5,8,46,P1,2974.7444412538484,0,2024-01-13 01:43:56.583000
5,8,46,P1,2974.7444511101066,0,2024-01-13 01:43:57.583000
6,8,53,P2,130.1930871767196,0,2024-01-13 01:43:48.584000
6,8,53,P2,130.1930815017999,0,2024-01-13 01:43:49.584000
6,8,53,P2,130.19295900982974,0,2024-01-13 01:43:50.583000
6,8,53,P2,130.19300270896537,0,2024-01-13 01:43:51.583000
6,8,53,P2,130.19293815357173,0,2024-01-13 01:43:52.583000
6,8,53,P2,130.1928826523886,0,2024-01-13 01:43:53.582000
6,8,53,P2,130.19286953161568,0,2024-01-13 01:43:54.584000
6,8,53,P2,130.1927791431697,0,2024-01-13 01:43:55.583000
6,8,53,P2,130.19273314397682,0,2024-01-13 01:43:56.583000
6,8,53,P2,130.19273376289672,0,2024-01-13 01:43:57.583000
2,8,25,ActTime2,3.7060399067650334e+181,0,2024-01-13 01:43:58.317000
3,8,32,F1,507.2832622663329,0,2024-01-13 01:43:57.583000
4,8,39,F2,505.98749877645525,0,2024-01-13 01:43:57.583000
5,8,46,P1,2974.7444511101066,0,2024-01-13 01:43:57.583000
6,8,53,P2,130.19273376289672,0,2024-01-13 01:43:57.583000
1,8,12,ActTime,3.706071565442876e+181,0,2024-01-13 01:44:08.325000
3,8,32,F1,507.3161626236688,0,2024-01-13 01:43:58.583000
3,8,32,F1,507.29626912835175,0,2024-01-13 01:43:59.583000
3,8,32,F1,507.36319292189165,0,2024-01-13 01:44:00.583000
3,8,32,F1,507.3483156301459,0,2024-01-13 01:44:01.582000
3,8,32,F1,507.2740616858977,0,2024-01-13 01:44:02.583000
3,8,32,F1,507.35898715851124,0,2024-01-13 01:44:03.583000
3,8,32,F1,507.2790759946744,0,2024-01-13 01:44:04.584000
3,8,32,F1,507.3606340439716,0,2024-01-13 01:44:05.583000
3,8,32,F1,507.30517171086177,0,2024-01-13 01:44:06.583000
3,8,32,F1,507.2716656524115,0,2024-01-13 01:44:07.584000
4,8,39,F2,506.0054327510697,0,2024-01-13 01:43:58.583000
4,8,39,F2,506.0195182517256,0,2024-01-13 01:43:59.583000
4,8,39,F2,505.9591729187223,0,2024-01-13 01:44:00.583000
4,8,39,F2,506.0066234248679,0,2024-01-13 01:44:01.582000
4,8,39,F2,505.95745462749096,0,2024-01-13 01:44:02.583000
4,8,39,F2,505.98253221052505,0,2024-01-13 01:44:03.583000
4,8,39,F2,505.9823140740062,0,2024-01-13 01:44:04.584000
4,8,39,F2,505.94956641825894,0,2024-01-13 01:44:05.583000
4,8,39,F2,505.9814998442975,0,2024-01-13 01:44:06.583000
4,8,39,F2,506.0073413793246,0,2024-01-13 01:44:07.584000
5,8,46,P1,2974.7443986277035,0,2024-01-13 01:43:58.583000
5,8,46,P1,2974.744362270661,0,2024-01-13 01:43:59.583000
5,8,46,P1,2974.744348635255,0,2024-01-13 01:44:00.583000
5,8,46,P1,2974.7443310351982,0,2024-01-13 01:44:01.582000
5,8,46,P1,2974.7443358276114,0,2024-01-13 01:44:02.583000
5,8,46,P1,2974.7443862829195,0,2024-01-13 01:44:03.583000
5,8,46,P1,2974.7443387565504,0,2024-01-13 01:44:04.584000
5,8,46,P1,2974.744370890933,0,2024-01-13 01:44:05.583000
5,8,46,P1,2974.7443066555406,0,2024-01-13 01:44:06.583000
5,8,46,P1,2974.744287982605,0,2024-01-13 01:44:07.584000
6,8,53,P2,130.19265471962004,0,2024-01-13 01:43:58.583000
6,8,53,P2,130.1926154102322,0,2024-01-13 01:43:59.583000
6,8,53,P2,130.19259492354843,0,2024-01-13 01:44:00.583000
6,8,53,P2,130.19256765036548,0,2024-01-13 01:44:01.582000
6,8,53,P2,130.19246703887214,0,2024-01-13 01:44:02.583000
6,8,53,P2,130.19250920994128,0,2024-01-13 01:44:03.583000
6,8,53,P2,130.1924330404296,0,2024-01-13 01:44:04.584000
6,8,53,P2,130.1923382909376,0,2024-01-13 01:44:05.583000
6,8,53,P2,130.19232850605098,0,2024-01-13 01:44:06.583000
6,8,53,P2,130.1922902982071,0,2024-01-13 01:44:07.584000
2,8,25,ActTime2,3.7060715654911824e+181,0,2024-01-13 01:44:08.326000
3,8,32,F1,507.2716656524115,0,2024-01-13 01:44:07.584000
4,8,39,F2,506.0073413793246,0,2024-01-13 01:44:07.584000
5,8,46,P1,2974.744287982605,0,2024-01-13 01:44:07.584000
6,8,53,P2,130.1922902982071,0,2024-01-13 01:44:07.584000
1,8,12,ActTime,3.7061032242173315e+181,0,2024-01-13 01:44:18.335000
3,8,32,F1,507.26659036492396,0,2024-01-13 01:44:08.584000
3,8,32,F1,507.31711005578785,0,2024-01-13 01:44:09.583000
3,8,32,F1,507.3278216542361,0,2024-01-13 01:44:10.582000
3,8,32,F1,507.3464393598636,0,2024-01-13 01:44:11.583000
3,8,32,F1,507.2888115786885,0,2024-01-13 01:44:12.583000
3,8,32,F1,507.2986606464804,0,2024-01-13 01:44:13.584000
3,8,32,F1,507.34243619251316,0,2024-01-13 01:44:14.583000
3,8,32,F1,507.2646725357594,0,2024-01-13 01:44:15.583000
3,8,32,F1,507.3542409767516,0,2024-01-13 01:44:16.582000
3,8,32,F1,507.296887379602,0,2024-01-13 01:44:17.582000
4,8,39,F2,506.0223578019614,0,2024-01-13 01:44:08.584000
4,8,39,F2,506.0443461094262,0,2024-01-13 01:44:09.583000
4,8,39,F2,506.03360656907336,0,2024-01-13 01:44:10.582000
4,8,39,F2,506.0424141331969,0,2024-01-13 01:44:11.583000
4,8,39,F2,505.9850036979695,0,2024-01-13 01:44:12.583000
4,8,39,F2,505.9440849704554,0,2024-01-13 01:44:13.584000
4,8,39,F2,505.9549024317237,0,2024-01-13 01:44:14.583000
4,8,39,F2,506.032856175719,0,2024-01-13 01:44:15.583000
4,8,39,F2,506.035699066872,0,2024-01-13 01:44:16.582000
4,8,39,F2,505.9763260438429,0,2024-01-13 01:44:17.582000
5,8,46,P1,2974.744327731482,0,2024-01-13 01:44:08.584000
5,8,46,P1,2974.7443037894886,0,2024-01-13 01:44:09.583000
5,8,46,P1,2974.7442790618716,0,2024-01-13 01:44:10.582000
5,8,46,P1,2974.7442571189067,0,2024-01-13 01:44:11.583000
5,8,46,P1,2974.7442082158254,0,2024-01-13 01:44:12.583000
5,8,46,P1,2974.744225542386,0,2024-01-13 01:44:13.584000
5,8,46,P1,2974.7441964114455,0,2024-01-13 01:44:14.583000
5,8,46,P1,2974.744198139101,0,2024-01-13 01:44:15.583000
5,8,46,P1,2974.7442534161505,0,2024-01-13 01:44:16.582000
5,8,46,P1,2974.7442049277747,0,2024-01-13 01:44:17.582000
6,8,53,P2,130.1922656645894,0,2024-01-13 01:44:08.584000
6,8,53,P2,130.19219896465964,0,2024-01-13 01:44:09.583000
6,8,53,P2,130.19216520020052,0,2024-01-13 01:44:10.582000
6,8,53,P2,130.1921112290321,0,2024-01-13 01:44:11.583000
6,8,53,P2,130.19206656981655,0,2024-01-13 01:44:12.583000
6,8,53,P2,130.19200544645432,0,2024-01-13 01:44:13.584000
6,8,53,P2,130.19196668054852,0,2024-01-13 01:44:14.583000
6,8,53,P2,130.19196312248167,0,2024-01-13 01:44:15.583000
6,8,53,P2,130.1919372078366,0,2024-01-13 01:44:16.582000
6,8,53,P2,130.19184429446278,0,2024-01-13 01:44:17.582000
2,8,25,ActTime2,3.706103224265638e+181,0,2024-01-13 01:44:18.336000
3,8,32,F1,507.296887379602,0,2024-01-13 01:44:17.582000
4,8,39,F2,505.9763260438429,0,2024-01-13 01:44:17.582000
5,8,46,P1,2974.7442049277747,0,2024-01-13 01:44:17.582000
6,8,53,P2,130.19184429446278,0,2024-01-13 01:44:17.582000
1,8,12,ActTime,3.706134882895174e+181,0,2024-01-13 01:44:28.343000
3,8,32,F1,507.31444586535275,0,2024-01-13 01:44:18.583000
3,8,32,F1,507.3161190876705,0,2024-01-13 01:44:19.584000
3,8,32,F1,507.31221585115196,0,2024-01-13 01:44:20.583000
3,8,32,F1,507.26573656016876,0,2024-01-13 01:44:21.583000
3,8,32,F1,507.2821972575465,0,2024-01-13 01:44:22.584000
3,8,32,F1,507.2630827566911,0,2024-01-13 01:44:23.584000
3,8,32,F1,507.2733196073962,0,2024-01-13 01:44:24.583000
3,8,32,F1,507.29815939388334,0,2024-01-13 01:44:25.583000
3,8,32,F1,507.2898631325542,0,2024-01-13 01:44:26.583000
3,8,32,F1,507.3295772546947,0,2024-01-13 01:44:27.584000
4,8,39,F2,506.0271709857609,0,2024-01-13 01:44:18.583000
4,8,39,F2,505.98222695759085,0,2024-01-13 01:44:19.584000
4,8,39,F2,505.96770529868996,0,2024-01-13 01:44:20.583000
4,8,39,F2,506.01734932030905,0,2024-01-13 01:44:21.583000
4,8,39,F2,505.95341809156804,0,2024-01-13 01:44:22.584000
4,8,39,F2,505.9393561158408,0,2024-01-13 01:44:23.584000
4,8,39,F2,505.99516431374803,0,2024-01-13 01:44:24.583000
4,8,39,F2,505.9914881402046,0,2024-01-13 01:44:25.583000
4,8,39,F2,505.96343830325446,0,2024-01-13 01:44:26.583000
4,8,39,F2,506.0101598142706,0,2024-01-13 01:44:27.584000
5,8,46,P1,2974.744193988723,0,2024-01-13 01:44:18.583000
5,8,46,P1,2974.7441529350617,0,2024-01-13 01:44:19.583000
5,8,46,P1,2974.744146066387,0,2024-01-13 01:44:20.583000
5,8,46,P1,2974.7441189010688,0,2024-01-13 01:44:21.583000
5,8,46,P1,2974.7441404969513,0,2024-01-13 01:44:22.584000
5,8,46,P1,2974.74414861242,0,2024-01-13 01:44:23.584000
5,8,46,P1,2974.744132470703,0,2024-01-13 01:44:24.583000
5,8,46,P1,2974.7441128939504,0,2024-01-13 01:44:25.583000
5,8,46,P1,2974.7441045720507,0,2024-01-13 01:44:26.583000
5,8,46,P1,2974.744070232257,0,2024-01-13 01:44:27.584000
6,8,53,P2,130.191870449401,0,2024-01-13 01:44:18.583000
6,8,53,P2,130.1918162977968,0,2024-01-13 01:44:19.584000
6,8,53,P2,130.19170358089562,0,2024-01-13 01:44:20.583000
6,8,53,P2,130.19168607751735,0,2024-01-13 01:44:21.583000
6,8,53,P2,130.19167150224555,0,2024-01-13 01:44:22.584000
6,8,53,P2,130.19158605497057,0,2024-01-13 01:44:23.584000
6,8,53,P2,130.19153822329363,0,2024-01-13 01:44:24.583000
6,8,53,P2,130.19156350653844,0,2024-01-13 01:44:25.583000
6,8,53,P2,130.19145670881673,0,2024-01-13 01:44:26.583000
6,8,53,P2,130.1914234012567,0,2024-01-13 01:44:27.584000
2,8,25,ActTime2,3.706134882895174e+181,0,2024-01-13 01:44:28.343000
3,8,32,F1,507.3295772546947,0,2024-01-13 01:44:27.584000
4,8,39,F2,506.0101598142706,0,2024-01-13 01:44:27.584000
5,8,46,P1,2974.744070232257,0,2024-01-13 01:44:27.584000
6,8,53,P2,130.1914234012567,0,2024-01-13 01:44:27.584000
1,8,12,ActTime,3.706166541379789e+181,0,2024-01-13 01:44:38.347000
3,8,32,F1,507.2547919090874,0,2024-01-13 01:44:28.583000
3,8,32,F1,507.327772136201,0,2024-01-13 01:44:29.582000
3,8,32,F1,507.34535259926287,0,2024-01-13 01:44:30.583000
3,8,32,F1,507.31548642096976,0,2024-01-13 01:44:31.583000
3,8,32,F1,507.2509388457665,0,2024-01-13 01:44:32.583000
3,8,32,F1,507.2555162607885,0,2024-01-13 01:44:33.583000
3,8,32,F1,507.30322126674037,0,2024-01-13 01:44:34.583000
3,8,32,F1,507.33572439436233,0,2024-01-13 01:44:35.583000
3,8,32,F1,507.3285430881308,0,2024-01-13 01:44:36.584000
3,8,32,F1,507.30131859710906,0,2024-01-13 01:44:37.584000
4,8,39,F2,505.97116492159205,0,2024-01-13 01:44:28.583000
4,8,39,F2,505.99544562355925,0,2024-01-13 01:44:29.582000
4,8,39,F2,505.94438130678526,0,2024-01-13 01:44:30.583000
4,8,39,F2,505.99445720632525,0,2024-01-13 01:44:31.583000
4,8,39,F2,506.03080926602104,0,2024-01-13 01:44:32.583000
4,8,39,F2,505.94761105068176,0,2024-01-13 01:44:33.583000
4,8,39,F2,505.9963183004698,0,2024-01-13 01:44:34.583000
4,8,39,F2,505.9477868190666,0,2024-01-13 01:44:35.583000
4,8,39,F2,505.9592792212819,0,2024-01-13 01:44:36.584000
4,8,39,F2,505.9623762896124,0,2024-01-13 01:44:37.584000
5,8,46,P1,2974.7441014749716,0,2024-01-13 01:44:28.583000
5,8,46,P1,2974.744086041458,0,2024-01-13 01:44:29.582000
5,8,46,P1,2974.7440462790655,0,2024-01-13 01:44:30.583000
5,8,46,P1,2974.744058569551,0,2024-01-13 01:44:31.583000
5,8,46,P1,2974.7439884862324,0,2024-01-13 01:44:32.583000
5,8,46,P1,2974.744001445415,0,2024-01-13 01:44:33.583000
5,8,46,P1,2974.744033617984,0,2024-01-13 01:44:34.583000
5,8,46,P1,2974.7440328664397,0,2024-01-13 01:44:35.583000
5,8,46,P1,2974.7440044733917,0,2024-01-13 01:44:36.584000
5,8,46,P1,2974.7440214288713,0,2024-01-13 01:44:37.584000
6,8,53,P2,130.1914072422067,0,2024-01-13 01:44:28.583000
6,8,53,P2,130.19137478063936,0,2024-01-13 01:44:29.582000
6,8,53,P2,130.19136434813296,0,2024-01-13 01:44:30.583000
6,8,53,P2,130.19133072363496,0,2024-01-13 01:44:31.583000
6,8,53,P2,130.1912422050457,0,2024-01-13 01:44:32.583000
6,8,53,P2,130.19121171332958,0,2024-01-13 01:44:33.583000
6,8,53,P2,130.1911685626274,0,2024-01-13 01:44:34.583000
6,8,53,P2,130.1911025832159,0,2024-01-13 01:44:35.583000
6,8,53,P2,130.19103718031218,0,2024-01-13 01:44:36.584000
6,8,53,P2,130.19101299365536,0,2024-01-13 01:44:37.584000
2,8,25,ActTime2,3.706166541428096e+181,0,2024-01-13 01:44:38.348000
3,8,32,F1,507.30131859710906,0,2024-01-13 01:44:37.584000
4,8,39,F2,505.9623762896124,0,2024-01-13 01:44:37.584000
5,8,46,P1,2974.7440214288713,0,2024-01-13 01:44:37.584000
6,8,53,P2,130.19101299365536,0,2024-01-13 01:44:37.584000
1,8,12,ActTime,3.706198200347472e+181,0,2024-01-13 01:44:48.361000
3,8,32,F1,507.2725813969741,0,2024-01-13 01:44:38.584000
3,8,32,F1,507.2843957429482,0,2024-01-13 01:44:39.583000
3,8,32,F1,507.2472740259888,0,2024-01-13 01:44:40.584000
3,8,32,F1,507.28075150117104,0,2024-01-13 01:44:41.584000
3,8,32,F1,507.25001205973575,0,2024-01-13 01:44:42.583000
3,8,32,F1,507.32395564757934,0,2024-01-13 01:44:43.584000
3,8,32,F1,507.3050979561978,0,2024-01-13 01:44:44.584000
3,8,32,F1,507.30669301427673,0,2024-01-13 01:44:45.582000
3,8,32,F1,507.27746930871234,0,2024-01-13 01:44:46.584000
